Time [s],Forward Velocity [m/s],Angular Velocity [rad/s],Subject #,Range [m],Bearing [rad],x [m],y [m],Orientation [rad]
1288972953.532,,,20.0,4.114,-0.424,,,
1288972953.754,,,19.0,6.632,-0.177,,,
1288972953.754,,,13.0,1.907,0.056,,,
1288972953.972,,,13.0,1.872,0.051,,,
1288972953.972,,,19.0,6.554,-0.174,,,
1288972954.053,0.142,0.0,,,,,,
1288972954.054,,,,,,3.653588,-1.436092,1.88549633
1288972953.086,,,19.0,6.81,-0.172,,,
1288972953.086,,,13.0,2.015,0.044,,,
1288972953.309,,,19.0,6.712,-0.168,,,
1288972953.309,,,13.0,1.958,0.049,,,
1288972953.532,,,13.0,1.926,0.048,,,
1288972953.532,,,19.0,6.712,-0.169,,,
1288972953.532,,,20.0,4.114,-0.424,,,
1288972953.754,,,19.0,6.632,-0.177,,,
1288972953.754,,,13.0,1.907,0.056,,,
1288972953.972,,,13.0,1.872,0.051,,,
1288972953.972,,,19.0,6.554,-0.174,,,
1288972954.189,,,13.0,1.838,0.056,,,
1288972954.297,0.142,0.0,,,,,,
1288972954.2979999,,,,,,3.6443914,-1.4008873,1.87949633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.414,0.142,0.0,,,,,,
1288972954.415,,,,,,3.6398026,-1.3845935,1.88009633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.624,,,19.0,6.404,-0.177,,,
1288972954.624,,,13.0,1.763,0.057,,,
1288972954.656,0.142,0.0,,,,,,
1288972954.6569998,,,,,,3.6296823,-1.3487676,1.87749633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.624,,,19.0,6.404,-0.177,,,
1288972954.624,,,13.0,1.763,0.057,,,
1288972954.844,,,19.0,6.478,-0.175,,,
1288972954.844,,,13.0,1.739,0.07,,,
1288972954.897,0.142,0.0,,,,,,
1288972954.898,,,,,,3.6222557,-1.3126694,1.89559633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.624,,,19.0,6.404,-0.177,,,
1288972954.624,,,13.0,1.763,0.057,,,
1288972954.844,,,19.0,6.478,-0.175,,,
1288972954.844,,,13.0,1.739,0.07,,,
1288972955.062,,,13.0,1.703,0.054,,,
1288972955.062,,,19.0,6.404,-0.18,,,
1288972955.134,0.142,0.0,,,,,,
1288972955.135,,,,,,3.6104896,-1.2802386,1.86969633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.624,,,19.0,6.404,-0.177,,,
1288972954.624,,,13.0,1.763,0.057,,,
1288972954.844,,,19.0,6.478,-0.175,,,
1288972954.844,,,13.0,1.739,0.07,,,
1288972955.062,,,13.0,1.703,0.054,,,
1288972955.062,,,19.0,6.404,-0.18,,,
1288972955.28,,,19.0,6.404,-0.178,,,
1288972955.28,,,13.0,1.691,0.081,,,
1288972955.374,0.142,0.0,,,,,,
1288972955.375,,,,,,3.6033602,-1.2449925,1.88659633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.624,,,19.0,6.404,-0.177,,,
1288972954.624,,,13.0,1.763,0.057,,,
1288972954.844,,,19.0,6.478,-0.175,,,
1288972954.844,,,13.0,1.739,0.07,,,
1288972955.062,,,13.0,1.703,0.054,,,
1288972955.062,,,19.0,6.404,-0.18,,,
1288972955.28,,,19.0,6.404,-0.178,,,
1288972955.28,,,13.0,1.691,0.081,,,
1288972955.499,,,19.0,6.261,-0.178,,,
1288972955.499,,,13.0,1.646,0.064,,,
1288972955.621,0.165,0.902,,,,,,
1288972955.622,,,,,,3.5930135,-1.2099903,1.87449633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.624,,,19.0,6.404,-0.177,,,
1288972954.624,,,13.0,1.763,0.057,,,
1288972954.844,,,19.0,6.478,-0.175,,,
1288972954.844,,,13.0,1.739,0.07,,,
1288972955.062,,,13.0,1.703,0.054,,,
1288972955.062,,,19.0,6.404,-0.18,,,
1288972955.28,,,19.0,6.404,-0.178,,,
1288972955.28,,,13.0,1.691,0.081,,,
1288972955.499,,,19.0,6.261,-0.178,,,
1288972955.499,,,13.0,1.646,0.064,,,
1288972955.924,,,13.0,1.567,-0.067,,,
1288972955.981,0.165,0.902,,,,,,
1288972955.9819999,,,,,,3.5751747,-1.1650998,2.01179633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.624,,,19.0,6.404,-0.177,,,
1288972954.624,,,13.0,1.763,0.057,,,
1288972954.844,,,19.0,6.478,-0.175,,,
1288972954.844,,,13.0,1.739,0.07,,,
1288972955.062,,,13.0,1.703,0.054,,,
1288972955.062,,,19.0,6.404,-0.18,,,
1288972955.28,,,19.0,6.404,-0.178,,,
1288972955.28,,,13.0,1.691,0.081,,,
1288972955.499,,,19.0,6.261,-0.178,,,
1288972955.499,,,13.0,1.646,0.064,,,
1288972955.924,,,13.0,1.567,-0.067,,,
1288972956.134,,,13.0,1.508,-0.192,,,
1288972956.221,0.165,0.902,,,,,,
1288972956.222,,,,,,3.5608884,-1.1373916,2.15339633
1288972954.406,,,13.0,1.781,0.06,,,
1288972954.406,,,19.0,6.554,-0.169,,,
1288972954.624,,,19.0,6.404,-0.177,,,
1288972954.624,,,13.0,1.763,0.057,,,
1288972954.844,,,19.0,6.478,-0.175,,,
1288972954.844,,,13.0,1.739,0.07,,,
1288972955.062,,,13.0,1.703,0.054,,,
1288972955.062,,,19.0,6.404,-0.18,,,
1288972955.28,,,19.0,6.404,-0.178,,,
1288972955.28,,,13.0,1.691,0.081,,,
1288972955.499,,,19.0,6.261,-0.178,,,
1288972955.499,,,13.0,1.646,0.064,,,
1288972955.924,,,13.0,1.567,-0.067,,,
1288972956.134,,,13.0,1.508,-0.192,,,
1288972956.345,,,13.0,1.438,-0.315,,,
1288972956.461,0.165,0.902,,,,,,
1288972956.462,,,,,,3.5412419,-1.1120657,2.30169633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972956.581,0.165,0.902,,,,,,
1288972956.582,,,,,,3.5316047,-1.0999827,2.36459633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972957.181,0.142,0.0,,,,,,
1288972957.182,,,,,,3.4665339,-1.0518196,2.71439633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972957.404,,,15.0,4.698,0.108,,,
1288972957.404,,,1.0,2.307,0.446,,,
1288972957.421,0.142,0.0,,,,,,
1288972957.422,,,,,,3.4309508,-1.0363377,2.73819633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972957.404,,,15.0,4.698,0.108,,,
1288972957.404,,,1.0,2.307,0.446,,,
1288972957.62,,,15.0,4.693,0.11,,,
1288972957.62,,,1.0,2.307,0.449,,,
1288972957.658,0.142,0.0,,,,,,
1288972957.659,,,,,,3.3980936,-1.0242174,2.73469633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972957.404,,,15.0,4.698,0.108,,,
1288972957.404,,,1.0,2.307,0.446,,,
1288972957.62,,,15.0,4.693,0.11,,,
1288972957.62,,,1.0,2.307,0.449,,,
1288972957.837,,,15.0,4.693,0.112,,,
1288972957.837,,,1.0,2.319,0.448,,,
1288972957.901,0.142,0.0,,,,,,
1288972957.902,,,,,,3.3637887,-1.0099699,2.73309633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972957.404,,,15.0,4.698,0.108,,,
1288972957.404,,,1.0,2.307,0.446,,,
1288972957.62,,,15.0,4.693,0.11,,,
1288972957.62,,,1.0,2.307,0.449,,,
1288972957.837,,,15.0,4.693,0.112,,,
1288972957.837,,,1.0,2.319,0.448,,,
1288972958.052,,,15.0,4.693,0.107,,,
1288972958.141,0.142,0.0,,,,,,
1288972958.142,,,,,,3.330491,-0.9957752,2.72889633
1288972956.554,,,13.0,1.351,-0.437,,,
1288972957.404,,,15.0,4.698,0.108,,,
1288972957.404,,,1.0,2.307,0.446,,,
1288972957.62,,,15.0,4.693,0.11,,,
1288972957.62,,,1.0,2.307,0.449,,,
1288972957.837,,,15.0,4.693,0.112,,,
1288972957.837,,,1.0,2.319,0.448,,,
1288972958.052,,,15.0,4.693,0.107,,,
1288972958.268,,,1.0,2.301,0.439,,,
1288972958.268,,,15.0,4.561,0.115,,,
1288972958.378,0.142,0.0,,,,,,
1288972958.379,,,,,,3.2970101,-0.9817934,2.73259633
1288972958.484,,,1.0,2.297,0.441,,,
1288972958.484,,,15.0,4.542,0.114,,,
1288972958.498,0.142,0.0,,,,,,
1288972958.4989998,,,,,,3.2803557,-0.9749364,2.73299633
1288972958.484,,,1.0,2.297,0.441,,,
1288972958.484,,,15.0,4.542,0.114,,,
1288972958.7,,,1.0,2.301,0.435,,,
1288972958.7,,,15.0,4.471,0.128,,,
1288972958.738,0.142,0.0,,,,,,
1288972958.7389998,,,,,,3.2471574,-0.9605103,2.73249633
1288972958.484,,,1.0,2.297,0.441,,,
1288972958.484,,,15.0,4.542,0.114,,,
1288972958.7,,,1.0,2.301,0.435,,,
1288972958.7,,,15.0,4.471,0.128,,,
1288972958.865,0.165,0.902,,,,,,
1288972958.866,,,,,,3.2282399,-0.9532864,2.73029633
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972958.978,0.165,0.902,,,,,,
1288972958.9789999,,,,,,3.2142279,-0.9459162,2.75329633
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972959.705,0.142,0.0,,,,,,
1288972959.7059999,,,,,,3.1214228,-0.9279858,-3.09048898
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972959.981,,,10.0,4.269,0.262,,,
1288972959.981,,,15.0,4.019,-0.381,,,
1288972960.065,0.142,0.0,,,,,,
1288972960.066,,,,,,3.0668658,-0.9336665,-3.06668898
1288972958.912,,,1.0,2.301,0.432,,,
1288972958.912,,,15.0,4.471,0.113,,,
1288972959.981,,,10.0,4.269,0.262,,,
1288972959.981,,,15.0,4.019,-0.381,,,
1288972960.199,,,15.0,3.994,-0.384,,,
1288972960.199,,,10.0,4.216,0.263,,,
1288972960.301,0.142,0.0,,,,,,
1288972960.302,,,,,,3.0337669,-0.9361169,-3.06018898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.425,0.142,0.0,,,,,,
1288972960.4259999,,,,,,3.0128787,-0.9392702,-3.06598898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.628,,,10.0,4.205,0.26,,,
1288972960.665,0.142,0.0,,,,,,
1288972960.666,,,,,,2.9800542,-0.9408747,-3.06388898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.628,,,10.0,4.205,0.26,,,
1288972960.846,,,15.0,3.866,-0.392,,,
1288972960.846,,,10.0,4.094,0.269,,,
1288972960.905,0.142,0.0,,,,,,
1288972960.906,,,,,,2.9408608,-0.9454403,-3.06628898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.628,,,10.0,4.205,0.26,,,
1288972960.846,,,15.0,3.866,-0.392,,,
1288972960.846,,,10.0,4.094,0.269,,,
1288972961.06,,,15.0,3.856,-0.394,,,
1288972961.06,,,10.0,4.129,0.266,,,
1288972961.144,0.142,0.0,,,,,,
1288972961.145,,,,,,2.905349,-0.9471398,-3.06718898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.628,,,10.0,4.205,0.26,,,
1288972960.846,,,15.0,3.866,-0.392,,,
1288972960.846,,,10.0,4.094,0.269,,,
1288972961.06,,,15.0,3.856,-0.394,,,
1288972961.06,,,10.0,4.129,0.266,,,
1288972961.489,,,10.0,4.055,0.272,,,
1288972961.489,,,1.0,2.414,-0.138,,,
1288972961.502,0.142,0.0,,,,,,
1288972961.503,,,,,,2.8511257,-0.9529124,-3.06498898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.628,,,10.0,4.205,0.26,,,
1288972960.846,,,15.0,3.866,-0.392,,,
1288972960.846,,,10.0,4.094,0.269,,,
1288972961.06,,,15.0,3.856,-0.394,,,
1288972961.06,,,10.0,4.129,0.266,,,
1288972961.489,,,10.0,4.055,0.272,,,
1288972961.489,,,1.0,2.414,-0.138,,,
1288972961.704,,,15.0,3.734,-0.406,,,
1288972961.705,,,10.0,3.971,0.273,,,
1288972961.705,,,1.0,2.397,-0.152,,,
1288972961.742,0.142,0.0,,,,,,
1288972961.743,,,,,,2.8133567,-0.9568892,-3.06478898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.628,,,10.0,4.205,0.26,,,
1288972960.846,,,15.0,3.866,-0.392,,,
1288972960.846,,,10.0,4.094,0.269,,,
1288972961.06,,,15.0,3.856,-0.394,,,
1288972961.06,,,10.0,4.129,0.266,,,
1288972961.489,,,10.0,4.055,0.272,,,
1288972961.489,,,1.0,2.414,-0.138,,,
1288972961.704,,,15.0,3.734,-0.406,,,
1288972961.705,,,10.0,3.971,0.273,,,
1288972961.705,,,1.0,2.397,-0.152,,,
1288972961.924,,,1.0,2.385,-0.161,,,
1288972961.924,,,10.0,3.934,0.279,,,
1288972961.982,0.142,0.0,,,,,,
1288972961.983,,,,,,2.7802031,-0.9601383,-3.06068898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.628,,,10.0,4.205,0.26,,,
1288972960.846,,,15.0,3.866,-0.392,,,
1288972960.846,,,10.0,4.094,0.269,,,
1288972961.06,,,15.0,3.856,-0.394,,,
1288972961.06,,,10.0,4.129,0.266,,,
1288972961.489,,,10.0,4.055,0.272,,,
1288972961.489,,,1.0,2.414,-0.138,,,
1288972961.704,,,15.0,3.734,-0.406,,,
1288972961.705,,,10.0,3.971,0.273,,,
1288972961.705,,,1.0,2.397,-0.152,,,
1288972961.924,,,1.0,2.385,-0.161,,,
1288972961.924,,,10.0,3.934,0.279,,,
1288972962.142,,,10.0,3.908,0.287,,,
1288972962.142,,,1.0,2.381,-0.168,,,
1288972962.225,0.142,0.0,,,,,,
1288972962.2259998,,,,,,2.7405436,-0.9644692,-3.06278898
1288972960.414,,,10.0,4.156,0.266,,,
1288972960.628,,,10.0,4.205,0.26,,,
1288972960.846,,,15.0,3.866,-0.392,,,
1288972960.846,,,10.0,4.094,0.269,,,
1288972961.06,,,15.0,3.856,-0.394,,,
1288972961.06,,,10.0,4.129,0.266,,,
1288972961.489,,,10.0,4.055,0.272,,,
1288972961.489,,,1.0,2.414,-0.138,,,
1288972961.704,,,15.0,3.734,-0.406,,,
1288972961.705,,,10.0,3.971,0.273,,,
1288972961.705,,,1.0,2.397,-0.152,,,
1288972961.924,,,1.0,2.385,-0.161,,,
1288972961.924,,,10.0,3.934,0.279,,,
1288972962.142,,,10.0,3.908,0.287,,,
1288972962.142,,,1.0,2.381,-0.168,,,
1288972962.361,,,1.0,2.375,-0.172,,,
1288972962.361,,,10.0,3.863,0.28,,,
1288972962.465,0.142,0.0,,,,,,
1288972962.4659998,,,,,,2.7058517,-0.9666487,-3.06148898
1288972962.58,,,15.0,3.625,-0.417,,,
1288972962.58,,,1.0,2.37,-0.186,,,
1288972962.58,,,10.0,3.863,0.285,,,
1288972962.585,0.142,0.0,,,,,,
1288972962.586,,,,,,2.6869914,-0.9689192,-3.06328898
1288972962.58,,,15.0,3.625,-0.417,,,
1288972962.58,,,1.0,2.37,-0.186,,,
1288972962.58,,,10.0,3.863,0.285,,,
1288972963.015,,,1.0,2.319,-0.213,,,
1288972963.015,,,15.0,3.569,-0.423,,,
1288972963.015,,,10.0,3.761,0.293,,,
1288972963.069,0.142,0.0,,,,,,
1288972963.07,,,,,,2.6132763,-0.9759601,-3.06548898
1288972962.58,,,15.0,3.625,-0.417,,,
1288972962.58,,,1.0,2.37,-0.186,,,
1288972962.58,,,10.0,3.863,0.285,,,
1288972963.015,,,1.0,2.319,-0.213,,,
1288972963.015,,,15.0,3.569,-0.423,,,
1288972963.015,,,10.0,3.761,0.293,,,
1288972963.448,,,15.0,3.484,-0.428,,,
1288972963.449,,,10.0,3.712,0.298,,,
1288972963.449,,,1.0,2.281,-0.239,,,
1288972963.549,0.142,0.0,,,,,,
1288972963.55,,,,,,2.5409782,-0.9827241,-3.06418898
1288972962.58,,,15.0,3.625,-0.417,,,
1288972962.58,,,1.0,2.37,-0.186,,,
1288972962.58,,,10.0,3.863,0.285,,,
1288972963.015,,,1.0,2.319,-0.213,,,
1288972963.015,,,15.0,3.569,-0.423,,,
1288972963.015,,,10.0,3.761,0.293,,,
1288972963.448,,,15.0,3.484,-0.428,,,
1288972963.449,,,10.0,3.712,0.298,,,
1288972963.449,,,1.0,2.281,-0.239,,,
1288972963.685,,,1.0,2.264,-0.255,,,
1288972963.685,,,10.0,3.669,0.306,,,
1288972963.789,0.142,0.0,,,,,,
1288972963.79,,,,,,2.5049113,-0.9860633,-3.06338898
1288972962.58,,,15.0,3.625,-0.417,,,
1288972962.58,,,1.0,2.37,-0.186,,,
1288972962.58,,,10.0,3.863,0.285,,,
1288972963.015,,,1.0,2.319,-0.213,,,
1288972963.015,,,15.0,3.569,-0.423,,,
1288972963.015,,,10.0,3.761,0.293,,,
1288972963.448,,,15.0,3.484,-0.428,,,
1288972963.449,,,10.0,3.712,0.298,,,
1288972963.449,,,1.0,2.281,-0.239,,,
1288972963.685,,,1.0,2.264,-0.255,,,
1288972963.685,,,10.0,3.669,0.306,,,
1288972963.91,,,15.0,3.424,-0.437,,,
1288972963.91,,,1.0,2.231,-0.275,,,
1288972963.911,,,10.0,3.627,0.306,,,
1288972964.029,0.142,0.0,,,,,,
1288972964.03,,,,,,2.4671951,-0.9899043,-3.06298898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.149,0.142,0.0,,,,,,
1288972964.1499999,,,,,,2.4502517,-0.9917778,-3.06238898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.386,0.142,0.0,,,,,,
1288972964.3869998,,,,,,2.4139338,-0.9952511,-3.06118898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.629,0.142,0.0,,,,,,
1288972964.6299999,,,,,,2.3787581,-0.9983958,-3.05098898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.993,,,1.0,2.124,-0.346,,,
1288972964.993,,,10.0,3.486,0.325,,,
1288972965.106,0.142,0.0,,,,,,
1288972965.1069999,,,,,,2.3086355,-1.00476,-3.05118898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.993,,,1.0,2.124,-0.346,,,
1288972964.993,,,10.0,3.486,0.325,,,
1288972965.424,,,1.0,2.087,-0.385,,,
1288972965.424,,,10.0,3.409,0.332,,,
1288972965.466,0.142,0.0,,,,,,
1288972965.467,,,,,,2.25372,-1.0093998,-3.05438898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.993,,,1.0,2.124,-0.346,,,
1288972964.993,,,10.0,3.486,0.325,,,
1288972965.424,,,1.0,2.087,-0.385,,,
1288972965.424,,,10.0,3.409,0.332,,,
1288972965.64,,,1.0,2.06,-0.404,,,
1288972965.64,,,10.0,3.364,0.337,,,
1288972965.713,0.142,0.0,,,,,,
1288972965.714,,,,,,2.2174128,-1.0129069,-3.05818898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.993,,,1.0,2.124,-0.346,,,
1288972964.993,,,10.0,3.486,0.325,,,
1288972965.424,,,1.0,2.087,-0.385,,,
1288972965.424,,,10.0,3.409,0.332,,,
1288972965.64,,,1.0,2.06,-0.404,,,
1288972965.64,,,10.0,3.364,0.337,,,
1288972965.859,,,1.0,2.046,-0.418,,,
1288972965.859,,,10.0,3.338,0.338,,,
1288972965.949,0.142,0.0,,,,,,
1288972965.9499998,,,,,,2.1819435,-1.0158284,-3.05538898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.993,,,1.0,2.124,-0.346,,,
1288972964.993,,,10.0,3.486,0.325,,,
1288972965.424,,,1.0,2.087,-0.385,,,
1288972965.424,,,10.0,3.409,0.332,,,
1288972965.64,,,1.0,2.06,-0.404,,,
1288972965.64,,,10.0,3.364,0.337,,,
1288972965.859,,,1.0,2.046,-0.418,,,
1288972965.859,,,10.0,3.338,0.338,,,
1288972966.074,,,10.0,3.316,0.342,,,
1288972966.074,,,1.0,2.038,-0.431,,,
1288972966.189,0.142,0.0,,,,,,
1288972966.1899998,,,,,,2.1447335,-1.0194501,-3.06008898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.993,,,1.0,2.124,-0.346,,,
1288972964.993,,,10.0,3.486,0.325,,,
1288972965.424,,,1.0,2.087,-0.385,,,
1288972965.424,,,10.0,3.409,0.332,,,
1288972965.64,,,1.0,2.06,-0.404,,,
1288972965.64,,,10.0,3.364,0.337,,,
1288972965.859,,,1.0,2.046,-0.418,,,
1288972965.859,,,10.0,3.338,0.338,,,
1288972966.074,,,10.0,3.316,0.342,,,
1288972966.074,,,1.0,2.038,-0.431,,,
1288972966.511,,,10.0,3.225,0.345,,,
1288972966.553,0.142,0.0,,,,,,
1288972966.554,,,,,,2.0881623,-1.0239776,-3.05588898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.993,,,1.0,2.124,-0.346,,,
1288972964.993,,,10.0,3.486,0.325,,,
1288972965.424,,,1.0,2.087,-0.385,,,
1288972965.424,,,10.0,3.409,0.332,,,
1288972965.64,,,1.0,2.06,-0.404,,,
1288972965.64,,,10.0,3.364,0.337,,,
1288972965.859,,,1.0,2.046,-0.418,,,
1288972965.859,,,10.0,3.338,0.338,,,
1288972966.074,,,10.0,3.316,0.342,,,
1288972966.074,,,1.0,2.038,-0.431,,,
1288972966.511,,,10.0,3.225,0.345,,,
1288972966.943,,,15.0,2.951,-0.492,,,
1288972966.944,,,10.0,3.152,0.357,,,
1288972967.029,0.142,0.0,,,,,,
1288972967.03,,,,,,2.0171706,-1.0301981,-3.06008898
1288972964.129,,,10.0,3.618,0.312,,,
1288972964.345,,,10.0,3.573,0.315,,,
1288972964.345,,,1.0,2.182,-0.303,,,
1288972964.561,,,10.0,3.544,0.314,,,
1288972964.561,,,1.0,2.179,-0.316,,,
1288972964.993,,,1.0,2.124,-0.346,,,
1288972964.993,,,10.0,3.486,0.325,,,
1288972965.424,,,1.0,2.087,-0.385,,,
1288972965.424,,,10.0,3.409,0.332,,,
1288972965.64,,,1.0,2.06,-0.404,,,
1288972965.64,,,10.0,3.364,0.337,,,
1288972965.859,,,1.0,2.046,-0.418,,,
1288972965.859,,,10.0,3.338,0.338,,,
1288972966.074,,,10.0,3.316,0.342,,,
1288972966.074,,,1.0,2.038,-0.431,,,
1288972966.511,,,10.0,3.225,0.345,,,
1288972966.943,,,15.0,2.951,-0.492,,,
1288972966.944,,,10.0,3.152,0.357,,,
1288972967.159,,,10.0,3.128,0.358,,,
1288972967.159,,,15.0,2.924,-0.498,,,
1288972967.273,0.142,0.0,,,,,,
1288972967.274,,,,,,1.9799124,-1.0337089,-3.06338898
1288972967.373,,,10.0,3.107,0.36,,,
1288972967.393,0.142,0.0,,,,,,
1288972967.3939998,,,,,,1.9601011,-1.0358954,-3.06348898
1288972967.373,,,10.0,3.107,0.36,,,
1288972967.589,,,10.0,3.055,0.369,,,
1288972967.633,0.142,0.0,,,,,,
1288972967.6339998,,,,,,1.9252515,-1.0386647,-3.06008898
1288972967.373,,,10.0,3.107,0.36,,,
1288972967.589,,,10.0,3.055,0.369,,,
1288972967.804,,,15.0,2.815,-0.513,,,
1288972967.87,0.142,0.0,,,,,,
1288972967.8709998,,,,,,1.8886669,-1.0417175,-3.06108898
1288972967.373,,,10.0,3.107,0.36,,,
1288972967.589,,,10.0,3.055,0.369,,,
1288972967.804,,,15.0,2.815,-0.513,,,
1288972968.018,,,10.0,2.99,0.377,,,
1288972968.113,0.142,0.0,,,,,,
1288972968.1139998,,,,,,1.8525401,-1.0449425,-3.06018898
1288972967.373,,,10.0,3.107,0.36,,,
1288972967.589,,,10.0,3.055,0.369,,,
1288972967.804,,,15.0,2.815,-0.513,,,
1288972968.018,,,10.0,2.99,0.377,,,
1288972968.232,,,15.0,2.748,-0.527,,,
1288972968.35,0.142,0.0,,,,,,
1288972968.3509998,,,,,,1.8170885,-1.0476372,-3.06028898
1288972968.447,,,10.0,2.935,0.386,,,
1288972968.47,0.142,0.0,,,,,,
1288972968.471,,,,,,1.7980913,-1.0494834,-3.05818898
1288972968.447,,,10.0,2.935,0.386,,,
1288972968.662,,,10.0,2.898,0.388,,,
1288972968.71,0.142,0.0,,,,,,
1288972968.711,,,,,,1.7625243,-1.0527255,-3.05968898
1288972968.447,,,10.0,2.935,0.386,,,
1288972968.662,,,10.0,2.898,0.388,,,
1288972968.878,,,10.0,2.857,0.395,,,
1288972968.957,0.142,0.0,,,,,,
1288972968.958,,,,,,1.7250002,-1.0556853,-3.05658898
1288972968.447,,,10.0,2.935,0.386,,,
1288972968.662,,,10.0,2.898,0.388,,,
1288972968.878,,,10.0,2.857,0.395,,,
1288972969.093,,,10.0,2.832,0.399,,,
1288972969.193,0.142,0.0,,,,,,
1288972969.194,,,,,,1.6898583,-1.0583352,-3.05718898
1288972969.307,,,10.0,2.803,0.407,,,
1288972969.317,0.142,0.0,,,,,,
1288972969.3179998,,,,,,1.6704352,-1.0600735,-3.05878898
1288972969.307,,,10.0,2.803,0.407,,,
1288972969.522,,,10.0,2.76,0.415,,,
1288972969.555,0.142,0.0,,,,,,
1288972969.556,,,,,,1.634228,-1.0633307,-3.05908898
1288972969.307,,,10.0,2.803,0.407,,,
1288972969.522,,,10.0,2.76,0.415,,,
1288972969.764,,,10.0,2.731,0.415,,,
1288972969.793,0.142,0.0,,,,,,
1288972969.794,,,,,,1.5995326,-1.066372,-3.05788898
1288972969.307,,,10.0,2.803,0.407,,,
1288972969.522,,,10.0,2.76,0.415,,,
1288972969.764,,,10.0,2.731,0.415,,,
1288972969.98,,,10.0,2.705,0.415,,,
1288972970.037,0.142,0.0,,,,,,
1288972970.0379999,,,,,,1.5601669,-1.0700787,-3.05648898
